评分,用户,评论详情,日期,IP位置
4分 满意,怪人村,"凯里下司古镇位于清水江上游，作为明清两代地方土司管辖的治所。自清嘉庆年间起，凭借地处古苗疆走廊水陆主干道的位置优势，成为黄金水道上的最大商业码头。民国一跃成为清水江畔最大的商埠重镇。

明代精巧别致的阳明书院，清代青砖黛瓦的禹王宫，雕梁画栋的广东会馆，高耸入云的苗侗鼓楼，还有一座飞檐翘角的古戏台，不觉思接千古。",2023-03-19,IP属地：浙江
5分 超棒,M22****507,美不胜收，有着南浔古镇的优雅，乌镇的磅礴气势，像亭亭女子出落大方，有婉约派之风，走在街上人不扎堆，喜欢清静的朋友可以去游走价廉物美，最值得一提的是游船，去到哪里不下雨，大家不防坐船赏两岸风景映入眼帘的都是绝佳的景观，河两岸的回廊曲径通幽，曲曲折折的照相拍照都是很美丽,2020-06-18,IP属地：未知
5分 超棒,东北行者123,古镇不大，建议请一个讲解员，带你能转将近两个小时，杨艳讲解员就非常好！这个古镇历史上在贵州有很重要的地位，这跟它紧靠清水江有直接关系！很多出贵州到湖南走水路的人都有路过下司古镇！现在属于半开发，体验很好！,2019-06-27,IP属地：未知
3分 不错,DOSnoisy,总的来说还算行，实际门票22块钱，虽然比平常的古镇好，人又少又安静，古老气息也比较重，但附近的商家以及附近的现代建筑大大破坏了这种环境。本人觉得最有意思的仅仅是划船而已，100元一条4人船，自己开，也可以乘坐多人船，每人30元，不过性价比最高的还是4人船。（图片只有一张图加了滤镜，其他的都是真实照片）,2018-07-27,IP属地：未知
4分 满意,流浪散场,"我是从都匀去的下司古镇，下面说一说到达方法。都匀到凯里现在是有城际公交的，所以，还比较容易前往。两座城市城际公交的始发站是都匀火车站和苗侗风情园，分别是七点和七点半发车，每隔一个小时一班，全天共十二班（下面有发车时间表）。一般游客容易住在百子桥附近，可以从百子桥上车，到下司镇政府下车，下车后同站换乘凯里306或者17路，在下司古镇下车，下车后走下去就是景区大门，很近。全程大约一个半小时，回程同样方法。
下司古镇其实还是不错的，既有一定开发，又还没有过度开发，吃饭住宿都比较方便，选择面很广，景色也还不错，除了主街道，很多背街小巷很安静，游客很少，我走在里面，恍然有几分像清晨无人的丽江，比较很适合拍照。从景区入口的廊桥看下去，还有点凤凰和镇远的感觉，个人感觉适合住两天慢慢感受一下，总之个人感觉性价比还可以，值得推荐！",2022-08-02,IP属地：贵州
5分 超棒,带着女儿游中国,如果你在凯里呆一天，那下司古镇是可以去玩一下的，17路或20路公交车可到达，车程1小时不到。最大看点是大码头，禹王宫，阳明书院，当然那里的小吃也不错，顾家小吃和栗家月亮粑是很不错的。其它的吃不过来，所以每一样少吃点，哈哈，,2019-02-27,IP属地：未知
5分 超棒,我爱一个人的旅游,下司古镇是黔东南州麻江县的一个重要集镇，古镇历史悠久，山青水秀，景色不错，是一个适合人居环境的好地方，下司古镇这条河水清澈见底，水质好，给古镇增添了不少灵气。,2022-04-06,IP属地：未知
5分 超棒,云舒爱旅游,这里非常漂亮非常好玩哦，还有很多美食嘿嘿嘿,2025-04-04,IP属地：四川
5分 超棒,精光葫芦娃,下司古镇被人誉为“小上海”、有“清水江上的明珠”之美称，是中国红蒜之乡，锌硒米之乡，世界名犬下司犬之乡。下司古镇是麻江县与凯里市襟水相邻的一个乡镇，每年农历七月中旬，这里的人们沿袭传统举行龙舟大赛，斗牛大赛，车流人流，摩肩接踵，热闹非凡。文物古迹有：下司古镇、古码头、街巷、苗族吊脚楼、夏同和状元第、禹王宫遗址、观音阁和文昌阁，狙炸袁世凯的壮士张先培故里---巴茅冲，保秧洲讨袁护国军陆军上将都督吴传声墓等。,2021-02-07,IP属地：未知
5分 超棒,白狐219,"#黔东南# 下司古镇。去之前不抱太多希望，到了之后，感觉挺喜欢。
入园之后，首先看到的是一组高大的民族特色建筑，风雨桥、门楼、鼓楼接风雨楼递次出现，视觉上一种冲击，蜡印馆则是一小尝试值得表扬。
然后是宽敞宁静的石板街景色不错，体验很好，有趣好玩，值得推荐，、芦笙广场、精致的阳明书院等。历史上王阳明曾路过下司寨，还讲过一次课。
再过一小桥和一段石板路，就是禹王宫（两湖会馆）。两百年前，因800里清水江通航而成为繁华商埠。
舒适的环境让许多游客或驻足细细观赏，或随处落坐休闲。
一高兴，也有了消费欲，先在一家银器店买了五件饰品，店家自产自销开价每克4元加手工4元，实际成交6.8元，而乾州古镇要银价每克8元加手工8元。然后品尝了酸汤角角鱼，味鲜不错。
回来一查，这是北大陈可石教授2012年主导的一个规划案例。成功之处在于：一是“天造山水、人文下司”，主题突出。二是用心设计、制作不粗糙、修旧如旧的建筑可让人细细品味。三是主要线路干净顺畅宽敞，商业化低，结点空间舒展有内涵，让人感觉舒服。",2020-10-19,IP属地：未知
5分 超棒,notime,"下司真是一个近年来走过的，开发的整体感觉最棒的一个古镇
清水河上游分下司，因为特殊的地理位置，连接起了东西。商业的繁荣，也带来了人文的兴起。就算是平常的一家类似农家乐的饭店，起名和装修风格都有点读书人的味道在里面。
下司很大，青石板路上走走，看各异的建筑，因为不同地区的人带来了不同风格的建筑。

禹王庙原为湖广会馆。文字，视频，模型，建筑，照片，记录了整个下司镇因水而生，因商而兴，因人而彰的历史。

随处可见的下司犬，很是可爱，听当地人说，还是继续着打猎的工作。

下司还是住着很多的当地居民，尽管已经被开发成旅游区，烟火气缭绕的感觉还是令人流连

可以自己租个船，在清水江的太阳月亮岛绕一圈。这样的江河，还是承载着过去和未来的很多畅想",2019-06-15,IP属地：未知
5分 超棒,古言新语,下司铃响马帮游》下司铃响马帮游，茶马石街古镇浏。驿馆瑶阁商贾栈，一江清水映排楼。阳明书院民间画，鱼肉酸汤馨码头。铜鼓芦笙激划艇，山歌苗舞赛龙舟。(七言新韵。祖国山水962),2019-11-23,IP属地：未知
5分 超棒,wxx1026,特别古香古色的一个小镇，里面有好几个人文景点值得逛一逛，禹王宫、阳明书院等等，特别有感觉。在镇上吃了酸汤鱼，还蛮好吃的。,2021-09-12,IP属地：未知
5分 超棒,无疆行,下司古镇，位于凯里市区，门票价格110元，学生半价55元，昨天去做活动，门票降价到29元，太划算了。下司古镇里还保留了很多古色古香的建筑，还有不是太浓的商业气氛，来这里慢慢玩，感受以前的生活，品尝凯里特色美食，太值得了。,2018-07-29,IP属地：未知
5分 超棒,_CFT01****9380613,古镇不大，淳朴静美，景色拍照很美，但没有什么表演。消费还好，商家和客栈的老板服务态度都很好。娱乐性不强，但拍照美。,2021-07-15,IP属地：未知
5分 超棒,轻快的行走脚步,贵州自驾游去到了下司古镇，这里是历史上茶马古道上有名的驿站！有繁华的运河码头，传统的手工艺，民族文化展示等，逛下司古镇，感受古镇魅力！,2020-04-03,IP属地：未知
5分 超棒,颜云3188,下了高速很快就到了，停车场很大，入口处有很多特色饭店。古镇的建筑很有特色，尤其那个塔漂亮！中心广场每天有固定时间的表演，值得一看。,2021-06-01,IP属地：未知
4分 满意,匿名用户,挺幽静古朴的一个少数民族古镇。很多会馆保存修复了，拍照很有氛围。禹王宫是一个小型博物馆。阳明书院也古色古香，值得一游。小镇上爆浆豆腐，糯米糍粑，酸汤米豆腐也很美味。,2023-10-09,IP属地：贵州
5分 超棒,小兔牙,误打误撞过来玩的，没想到体验很好，国庆期间活动丰富，人流也还好，工作人员服务态度也热情。夜景非常好看，古镇很干净，没有垃圾遍地的现象。比第一天去贵阳的青岩古镇好太多太多了，强力推荐！,2023-10-04,IP属地：贵州
5分 超棒,M27****7908,一个避暑的好地方，一个古朴的建筑风格，感受下司的民族氛围，特别美的地方，希望还能来第二次，希望那个时候大桥已经修好了，期待,2019-08-01,IP属地：未知
5分 超棒,Harry_1992,"下司古镇位于中国贵州省黔南布依族苗族自治州，是一个充满历史文化底蕴的古镇。这里不仅保留了众多具有地方特色的建筑，还融合了丰富的民族风情，让每一位游客都能感受到浓厚的历史气息与自然美景。

古镇内有许多古老的建筑群，走在狭窄的石板街道上，仿佛穿越回古代，感受到了那种时光流转的美妙。镇上的人民大多是布依族和苗族，无论是服饰、语言还是饮食，都充满了浓郁的民族特色。特别是当地的小吃，口味独特且富有地方特色，例如酸汤、苗家米粉等，让人回味无穷。

下司古镇的自然风光也非常迷人，周围的山水如诗如画。沿着河边漫步，可以欣赏到清澈的水流和两岸翠绿的山丘，偶尔还能看到当地人悠闲的生活，仿佛这里的一切都处于一个静谧的时光中。

总的来说，这次游玩下司古镇不仅让我体验到了当地独特的民族文化，也感受到了与自然和谐共处的美好。这是一个非常适合放慢脚步，享受宁静时光的地方，值得每个热爱历史和文化的旅游者前来探索。",2025-03-15,IP属地：未知
5分 超棒,没有故事的地方都不得了,"很有特色古韵味十足小镇，镇上建筑依河筑屋，小部分建筑设计风格以苗族吊脚楼传统结合徽派建筑设计而建，很有特色！
交通便利、凯里火车站、高铁站都有公交车到达。
性价比很高，很值的一去地方！",2020-08-29,IP属地：未知
4分 满意,叮叮走天下,凯里其实除了西江千户苗寨之外，还有一个地方很值得推荐，就是上司古镇。离凯里市区不远，3路公交车大概40分钟的样子就到了。如果你是从凯里南下车，那就更近了，25分钟就够。现在不需要门票，人也比较少，全部逛好大概需要4小时的样子。晚上的夜景很美，所以建议一定要住一个晚上，看看夜景。,2020-08-10,IP属地：未知
4分 满意,Julia,2020年3月7日出游，景区因为疫情原因才开放，没有什么游客，大部分店铺都没开门，旅店也没营业几家，门票45块钱好像，停车场很大很方便，从停车场走到古镇需穿过一个小桥经过几座民房，去的时候古镇门口坐了三个女的，告诉我们古镇里啥也没开，可以参观的馆都没开门但是门票还是那么多钱，并拿出一个手机叫我们扫微信付款，瞬间就不想进去了，后来去了另一个入口进去了，古镇里景色还不错，旁边有一条河，挺多当地人在钓鱼，遗憾的是只是逛了逛看了看风景，能涨知识的一个都没看到全关门着，而且这个古镇的当地人没有一个穿当地民族服饰的（园子里上下走了三圈没看见一个），觉得有点emmm，等过段时间再去吧，也许商铺都来了各个馆也开了感觉会不一样呢,2020-03-16,IP属地：未知
4分 满意,匿名用户,比较冷门的古镇，商业化不算高，晚上应该比较热闹，阳明书院增添不少文化底蕴，演出虽然演员不多，挺有气氛，小吃也比较便宜，号称小上海的地方,2023-10-28,IP属地：上海
5分 超棒,薰衣草lilytao,这是贵州凯里西面的一个古镇，清水江沿岸，以前曾经非常繁忙的商埠，有“小上海”之称。世界名犬下司犬就出自这里，走一走，逛一逛，挺惬意的。,2023-09-06,IP属地：江苏
4分 满意,xy1254188,路过苗寨、郎德，最后去了下司，不得不说这是最厚道的景区了，没有门票，消费也正常，停车还便宜，真的非常满意。远离苗寨这种高价门票、商业化过份严重的景区。,2024-08-16,IP属地：贵州
5分 超棒,我爱一个人的旅游,下司古镇还是值得去玩玩，这个古镇还是有点历史的，之前的古镇建筑主要是之前的民居构成，后来又新建了一些成规模的建筑，古镇相比以前大了不少，风景也不错。,2022-10-10,IP属地：贵州
5分 超棒,小京京呀,相比喧嚣的古镇，我更推荐这里。没有浓烈的商业气息，安静安逸别具特色的建筑，游人可以慢慢地转。6元一碗的凉面回家了还在想它。,2023-06-25,IP属地：北京
5分 超棒,老少皆宜（程世荣）,贵州的古镇很多，而且各具特色，突出当地少数民族的文化。下司古镇就是一座结合侗族和苗族特色的历史文化古镇，来过下司古镇可以充分了解贵州文化遗产。,2023-06-01,IP属地：北京
5分 超棒,小小粉豆,古镇夏天去有点热，感觉秋天去的话会好一点，古镇里面有很多贵州当地特色的小吃，可以放开肚子好好去品尝一下，这个古镇最有特色的是和当地的村子在一起连接着，还挺有意思的。我感觉每一个古镇都有自己的特色，贵州的古镇天色很美，空气清新，里面也有很多的服装体验，可以去美美的拍照，真的很不错。,2024-01-11,IP属地：陕西
5分 超棒,匿名用户,游览下司古镇，游览体验比前一天在千户苗寨好多了，人不多。在禹王庙了解当地历史文化，下司古镇是清朝雍正朝之后清水江上游的重要商业枢纽，更西边地区的木材等产品顺江往下运至湖南西部、湖北乃至长江，东部的茶叶等精细日用品从这里上岸通过陆路运往贵州腹地、云南等地方。可以想象湖南洪江等湘西古镇应当也是在同一贸易线路上兴起的商业中心。下司古镇的建筑有多民族融合的特点，有鼓楼，也有汉族院落。还坐船感受了清水江的秀丽风景。总之体验比喧闹的千户苗寨好多了。,2023-08-16,IP属地：北京
5分 超棒,大熊小熊都在家,一个比较原生态的小镇 建筑基本都是原汁原味的老房子，在清水河泛舟看看两岸风光一个不错 当天天气太热所以没去，有些遗憾。出口商业街有家牛肉干味道不错，这里蓝莓也便宜。特别赞一下那位开景区电瓶车的小哥，17路下车问路，主动免费带我们一家进景区，感谢！,2020-08-28,IP属地：未知
5分 超棒,哈哈岛张易之,下司古镇，曾被人誉为“小上海”、有“清水江上的明珠”之美称。这里山清水秀，人杰地灵，是中国红蒜之乡，锌硒米之乡，世界名犬下司犬之乡，世界优秀、亚洲最好的皮划艇激流回旋基地就在这里。,2020-04-29,IP属地：未知
5分 超棒,xiaohei5678,贵州的古镇相对较多而且古朴，我个人很喜欢这种有历史感的旅游，那么怎么能将自然风光和人文景观联合起来呢，这需要人们不断地优化路线，整合资源。,2019-08-31,IP属地：未知
4分 满意,大松树叶子,下司古镇，曾被人誉为“小上海”、有“清水江上的明珠”之美称。是中国红蒜之乡，锌硒米之乡，世界名犬下司犬之乡，世界优秀、亚洲最好的皮划艇激流回旋基地就在这里。,2020-12-13,IP属地：未知
5分 超棒,天天云游,路过凯里搜了一下大众点评发现有这么一个古镇就去了。意外的好看！人很少，水很青很丰茂。古镇算中等大小，里面建筑风格非常多样可以感受到多重文化在此地的碰撞，看了博物馆简介之后更加感叹。非常值得一去。,2023-02-24,IP属地：云南
4分 满意,小小与与,本来报的团是去镇远，却改成了下司古镇，具说很有文化底蕴，也因下司犬有名，古镇确有风情，建筑风格集合几大派系的特色，有时间慢慢观赏还是蛮有味道的，可惜跟团旅游只是匆匆一瞥而过,2019-10-22,IP属地：未知
5分 超棒,轻快的行走脚步,地处贵州，非常有名的茶马古道古镇。来到这个古镇，感受到了这里的浓浓生活气息，文化气息！欣赏这里特色的建筑，感受大自然与人文的结合！,2020-04-07,IP属地：未知
4分 满意,遇见日期,去玩西江苗寨的可以顺路来逛逛 古镇比较小 游人很少 门票高了点 但体验挺好的 主街很短 主要逛主街右边的小巷 大小码头 禹王宫 划船 特别喜欢划船 很惬意 一直划到什么岛那里 水浅 夏天玩水太棒了,2019-06-23,IP属地：未知
4分 满意,南+宝🧿,上海，浙江身份证，现在贵州景点全部免费。下司古镇很惊喜，经过一座风雨桥，走到古镇，里面有点镇远古镇的味道。,2021-05-22,IP属地：未知
5分 超棒,户户大人,下司古镇不大，但是由于有专业讲解，而且人不多，赶上雾蒙蒙的小雨，还是别有一番滋味的。可以在里面慢慢转转，去吃吃当地的白酸汤。,2020-10-02,IP属地：未知
5分 超棒,随影暗香,景色不错，值得一游，干净清新，适合大众群体及老人，古镇里也没有太多的商业化，去了几个古镇对比，感觉下司古镇很有特色非常完美。,2020-09-21,IP属地：未知
5分 超棒,匿名用户,游览下司古镇，游览体验比前一天在千户苗寨好多了，人不多。在禹王庙了解当地历史文化，下司古镇是清朝雍正朝之后清水江上游的重要商业枢纽，更西边地区的木材等产品顺江往下运至湖南西部、湖北乃至长江，东部的茶叶等精细日用品从这里上岸通过陆路运往贵州腹地、云南等地方。可以想象湖南洪江等湘西古镇应当也是在同一贸易线路上兴起的商业中心。下司古镇的建筑有多民族融合的特点，有鼓楼，也有汉族院落。还坐船感受了清水江的秀丽风景。总之体验比喧闹的千户苗寨好多了。,2023-08-16,IP属地：北京
4分 满意,M45****075,有点失落。这里可以用一句话形容：被遗弃的影视基地。新老建筑混搭，破败与崭新并肩。一条大河，无甚特色。居民大概是原住民，政府为了扩大旅游业把这个地方建立起来。另外让我不喜欢这里的一点，他们吃狗狗。。。。。经典入口超级难找，40一张门票但是里面没有能够进去的内景点。本来是要去镇远的，改道来这里。比较失望。,2019-08-06,IP属地：未知
5分 超棒,布衣跃乎,时隔半年多，依然对黔东南之行记忆尤新，其中印象最最深刻的还是中元节夜游下司古镇与友人一同包车，碰巧专车小哥就是下司古镇的居民，一路介绍当地民族传统文化和当地特色美食，一路欢乐因为中元节当天，晚上家家要祭祖，在门口的石板路缝隙插上线香，不时传来鞭炮响，伴着古镇夜色，烟雾缭绕，为此行增添几分古朴且神秘的赶脚,2019-06-01,IP属地：未知
5分 超棒,_WeCh****998937,之前在网上查了好多攻略决定去下司古镇，我们是下午两点半到的景区，太阳很大景色很好，到了吃知道景区搞活动29元一个人。进去以后活动就开始了，游客不算多，气氛还不错，给人的感觉还不错，里面有很多当地居民，物价也不贵，走累了到处可以歇歇脚，风景也没气候宜人，蛮舒服的。是一个值得来玩玩的地方。,2018-07-30,IP属地：未知
4分 满意,Cherry2009,贵州自驾游：中午休息后驱车两个半小时到达下司古镇游览，这里是曾经非常繁华的河运码头，在明清时期盛极一时，可惜随着现代交通的发展已经衰落并走进了历史。今晚在凯里市住宿，这里的苗侗风情浓郁，别具一格。,2019-08-14,IP属地：未知
4分 满意,cd****206,景区民族特色浓郁，侗族建筑有更具代表性，古镇不是太大，两个多小时就可以游览完。携程取票方便，提供身份证和订票二维码即可。疫情期间游客不多，虽然天气一般，照相效果还不错。,2020-04-13,IP属地：未知
4分 满意,gz当地向导伊妹儿,下司古镇保持了原有的风貌，景色宜人，空气清新自然，感觉舒适，趣味性强，没有过度开发，性价比超高的，可以在古镇住上一晚，不错哦！,2018-08-14,IP属地：未知
4分 满意,青青爱旅行爱吃,"下司古镇 太冷啦 太安静冷 天气冷没有人来光临 
门票45 我觉得有点不值，为什么古镇还要送门票？平时免费
晚上有灯光 更好看的 今天太冷 我直接走了
高铁南过去20元打车 很方便

我觉得打一转就可以了 哈哈😄
这边收费就没意思了
 还是值得来看看 很漂亮的",2024-02-22,IP属地：贵州
4分 满意,Cherry2009,贵州自驾游：上午游览大七孔景区，这个景区比较小，只有天生桥和妖风洞两个亮点，尚需完善。中午休息后驱车两个半小时到达下司古镇游览，这里是曾经非常繁华的河运码头，在明清时期盛极一时，可惜随着现代交通的发展已经衰落并走进了历史。,2019-10-19,IP属地：未知
3分 不错,骑神,交通便利，市区过去有17路公交。取票也方便，就在入口处的桥边上。如果纯看的话1～1.5小时就逛完了，不大。可能去的太早，人不多，气氛一般。不知道听听讲解会不会不一样的感受。或许住宿一晚放松心情才是最好的体验吧。6.20号起门票都是特惠29元，江苏，安徽和杭州的免费。,2018-07-08,IP属地：未知
5分 超棒,德朗西嘉庆,小众旅游景点，还没有太商业化。古镇不大，玩个一天可以足够玩透了。古镇精华在于清水江游船和晚上看夜景。清水江水好，夜景气氛好。推荐作为贵州游的中间一站。也希望古镇保持古朴，不要商业化成凤凰那样。,2023-10-03,IP属地：贵州
5分 超棒,哈哈岛张易之,下司古镇是国家4A级旅游景区、贵州省省级风景名胜区。地处清水江上游，位于凯里市西偏南部，西邻麻江县，东连凯里市鸭塘街道，西邻麻江县杏山镇，南接麻江县宣威镇，北抵福泉市。,2020-03-21,IP属地：未知
5分 超棒,曹财神,非常不错的一个古镇游玩目的地。太太震撼了感觉。,2024-11-29,IP属地：四川
4分 满意,wjdlilin,离贵阳100多公里，门票40元，有点宰人！景区里有许多小吃，挨着景区大门有停车场，！哈哈，就是门票太贵了！,2021-05-16,IP属地：未知
4分 满意,葉柯含,"下司古镇  藏在苗疆的江南水乡
小而精致 依山傍水的民居 商会会馆
苗族吊脚楼 侗族鼓楼 徽派黛瓦白墙",2020-11-04,IP属地：未知
5分 超棒,Oscar,消费比较便宜，接地气，酸汤鱼烧烤都特别好吃,2025-02-02,IP属地：贵州
4分 满意,lux****un,下司古镇规模不大，古建筑保存完好，游客不多，可以看到幽静的古镇街道、镇上居民的生活日常。现在门票半价逛逛挺好的，要是全价 90 元的票有点不值。镇上蓝莓便宜，今天卖小酥肉的店家不厚道，店铺招牌上写的 15 一份，要买一份的时候又说按斤称，不告诉你多少钱一斤，先炸后称，结果炸出来多了不能退，景区里东西贵，但要明码标价，这种吃相太难看。,2023-08-08,IP属地：贵州
5分 超棒,字文进,比千户苗寨更加值得一去的古镇，这个是本土摩的师傅告知，可以在客运中心坐公交车直接到达，总体来说很不错，门票可以订里面酒店找他们买四十元一张。,2022-09-24,IP属地：上海
4分 满意,樱花未落吖,下司古镇确实很出美照，随手一拍都是照片！碧绿的河水看的人真是舒服，一眼可以河底的小石子，确实很不错。贵州确实山美水美，空气和绿化棒极了，秒杀江浙沪啊，好想常来这里呼吸新鲜的空气。淡季来45元的门票还能包含观光车，面条和游船，还是比较实惠的，就是最近疫情有反复了，游客又骤减了，景区玩的吃的也很少，好像积极性都不是很高了。,2022-09-04,IP属地：贵州
4分 满意,浅香*,下司古镇来之前看了很多评论，并没有抱太大期望的，所以游完之后觉得还是蛮不错的，原始景观保存还不错，禹王宫，广东会馆，阳明书院有点人文气息。古镇在清水江上游，水质清澈，只可惜使用的游船很简陋，和周边古色古香完全不搭。古镇并不大，但是若有闲时，全部周遭各条小巷都逛上一逛，在下司工坊楼上沏上一壶好茶，在大码头旁边小吃店点上几个洋芋粑粑，一碗各色卤味拌菜。一家人，几个朋友聊天拍照都很不错！这次过来天气骤降，一天都在下雨，实在太冷，下午就离开了。听说晚上有夜景，天气好了应该还会再来一次，古镇只有住上一晚才算完整。另外木瓜丝做的咸菜原来这么好吃，香辣脆爽；下司狗狗也真的超级可爱，粉粉的猪鼻子，呆萌呆萌的：）,2020-10-05,IP属地：未知
4分 满意,白狐219,"#黔东南# 下司古镇。去之前不抱太多希望，到了之后，感觉挺喜欢。
入园之后，首先看到的是一组高大的民族特色建筑，风雨桥、门楼、鼓楼接风雨楼递次出现，视觉上一种冲击，蜡印馆则是一小尝试值得表扬。
然后是宽敞宁静的石板街、芦笙广场、精致的阳明书院等。历史上王阳明曾路过下司寨，还讲过一次课。
再过一小桥和一段石板路，就是禹王宫（两湖会馆）。两百年前，因800里清水江通航而成为繁华商埠。
舒适的环境让许多游客或驻足细细观赏，或随处落坐休闲。
一高兴，也有了消费欲，先在一家银器店买了五件饰品，店家自产自销开价每克4元加手工4元，实际成交6.8元，而乾州古镇要银价每克8元加手工8元。然后品尝了酸汤角角鱼，味鲜不错。
回来一查，这是北大陈可石教授2012年主导的一个规划案例。成功之处在于：一是“天造山水、人文下司”，主题突出。二是用心设计、制作不粗糙、修旧如旧的建筑可让人细细品味。三是主要线路干净顺畅宽敞，商业化低，结点空间舒展有内涵，让人感觉舒服。",2020-06-08,IP属地：未知
