评分,用户,评论详情,日期,IP位置
5分 超棒,tzy798798,"以下是对夜郎谷的一些赞美之词：

自然景观美轮美奂

• 峡谷风光奇险秀丽：夜郎谷多为喀斯特地貌，峡谷深邃、崖壁陡峭，从高处俯瞰，狭长的幽谷仿佛是被巨人撕开的一道深不可测的裂缝；从下往上看，一线天空白云空远，危崖耸立，云飞山动，令人惊心动魄。
• 水景灵动诗意：夜郎谷的水大部分来自地底，水质清爽洁净，远视有若乳玉，溪流沿着峡谷蜿蜒前行，窄处滔滔喧响，宽处鳞鳞展波，沿途还有20多条瀑布，恰似竞相抛珠撒玉。

人文艺术魅力独特

• 石雕艺术奇幻：艺术家宋培伦耗时二十年，创作了上千座形态各异的石雕作品，将对古夜郎文化的独特理解融入其中。这些石雕有的如天女下凡，有的似猛兽狂舞，有的宛如山川河流，与自然风光完美融合，令人叹为观止。

• 建筑风格古朴神秘：夜郎谷融合了苗族、侗族等民族建筑风格的石雕建筑，还有按照古代夜郎建筑风格重建的宫殿、庙宇和民居，古朴而神秘，散发着独特的艺术气息，让人感受到历史的厚重与文化的深邃。

文化内涵丰富深邃

• 传承夜郎文化：夜郎谷以夜郎文化为主题，通过建筑、雕塑、傩戏表演等形式，展示了古夜郎图腾崇拜，让人们仿佛穿越时空，与古夜郎的先民们进行了一次心灵的对话，使神秘的夜郎文化得以传承和发扬。

• 融合多元文化：这里不仅有夜郎文化的展示，还融入了苗族、侗族等少数民族文化元素，同时宋培伦先生将现代艺术理念与古代文化相结合，创造出一种全新的艺术形式，体现了文化的多元性与包容性。",2025-03-02,IP属地：贵州
5分 超棒,tzy798798,"以下是对夜郎谷的点评：

特色景观

• 喀斯特地貌：夜郎谷所在区域属于喀斯特地貌，峡谷深邃，崖壁陡峭，石柱、石笋、石幔形态各异，构成了一幅幅天然的艺术作品，展现出大自然的鬼斧神工。
• 石头艺术雕塑：艺术家宋培伦耗时20多年，带领当地村民用石头堆砌出众多造型怪异却栩栩如生的石像、城堡等，如傩柱上用陶器作五官构成的变形人头像，充满神秘的艺术气息和贵州傩文化元素，仿佛进入了一个石头雕塑艺术王国。
文化内涵

• 古夜郎文化：承载着古夜郎文化，从山顶保留的古夜郎屯堡遗址，到谷内的建筑、雕塑等，都融入了现代人对古夜郎的想象，将古老文化与现代艺术完美结合，让人领略到古夜郎文化的韵味。

• 民族风情：景区内有民族小饰品、非遗体验等，能让人感受到浓郁的民族风情，体会到当地独特的文化魅力。

旅游体验

• 游览路线：景区面积不大，游览路线相对简单，沿着峡谷中的河流前行，可以欣赏到两岸的各种景观，如石头城墙、石雕、古堡等，不会让人感到过于疲惫。

• 拍照打卡：夜郎谷独特的景观非常适合拍照打卡，利用手机长焦在古国入口拍摄河对岸，能获得不错的效果，而且游客较少时，基本无人挡镜头，方便拍出满意的照片。

• 表演活动：景区每天会有表演，如孙悟空和猪八戒出场的表演、上刀山表演等，可以让游客在游览之余欣赏到精彩的节目，增添旅游的趣味性。

配套设施

• 交通：位于贵安新区花溪大学城附近，对于贵阳市及周边地区的游客来说，交通较为便利。

• 门票：成人门票20元，未成年10元，价格较为亲民，具有较高的性价比。",2025-01-27,IP属地：贵州
5分 超棒,三角书橱,宋老师花了二十年的时间，独具匠心地在偏僻的山谷中打造了遥远神秘的夜郎谷，有奇石，有陶人，有瀑布，有小桥流水，仿佛置身于莽古时代，聆听自大妄为以大汉为无物的梦呓王者。有幸遇见巡视中的宋老师，有缘千里来相会啊！,2021-06-30,IP属地：未知
4分 满意,dmmhxf,"在网上看到这个景点是属于贵州的小众景点，看图片也挺有意思的，就把这个景点列入行程之一。我们从酒店出发，大概要40分钟的车程，花费大概75元，到达目的地。
估计是小众景点，并没有要求限流，也不需要出示身份证，外面的景点很普通，就是用各种石头做成的各种形状，然后到了里面就需要买门票了，成人20元一张，1.2以上的儿童10元一张，然后进到里面，看到城堡🏰的指示牌，按着指示牌走，就有一个用石头做成的城堡，很漂亮，里面有苗族的服饰可以租，30元，不限时，可以在里面到处拍照。
游玩这个这个景点两个小时内就可以了，如果需要叫车去下一个目的地，最好就是预约，不然会等很久。",2020-08-05,IP属地：未知
4分 满意,小小导游爱旅游,花溪夜郎谷是一个再现自然风貌、原始喀斯特地形的景区，这里突出了古朴、浓郁的民族风情和古夜郎文化。走进夜郎谷，仿佛进入了一个神秘的石头雕塑艺术王国，每一处景观都让人惊叹不已。,2024-12-22,IP属地：江苏
5分 超棒,西西是我,"📍详细地址：花溪夜郎谷位于贵阳市花溪大学城斗篷山脚的小峡谷里，定位花溪夜郎谷就可以找到。

🚗交通攻略：适合自驾，距离青岩古镇大概20分钟路程，周围有停车场，每次15元。

💰门票价格：成人门票20元，小朋友超过1.2米就要半价票了。

🌟亮点特色：花溪夜郎谷是贵州著名艺术家宋培伦所创作的。这里的石头雕塑、建筑和城堡等，充满了神秘的艺术气息。

❤推荐理由：夜郎谷谷主宋培伦对夜郎文化非常喜欢的，他为了完成心愿，回到贵阳，在花溪斗篷山这个地方兴建一个他理想中的“夜郎国”，花费了22年时间才建好。

✅历史出处：“夜郎自大”出自于司马迁的《史记》。记录西南曾经有一个夜郎国，汉武帝派使臣前往夜郎国，夜郎王问汉使：汉与我谁大？夜郎王不知道自己的国家跟汉朝差太多了。如今的夜郎谷让我们得以穿越历史，感受夜郎文化，

📌小Tips：夜郎谷的台阶都由石头堆砌而成，一定要穿运动鞋。整个景点大概需要一个多小时逛完吧。",2021-08-13,IP属地：未知
5分 超棒,pekingwang,"夜郎谷石头王国🏯
别有天地，自是人间，一个人铸造的心中的夜郎。感动于这个时代，还是会有人如此专注去做好一件事。
可爱的是，疫情期间夜郎谷的石头哥们也都乖乖戴上了口罩😷～",2020-07-22,IP属地：未知
5分 超棒,tzy798798,"以下是对花溪夜郎谷的一些美评：

• 艺术创作独特：花溪夜郎谷是艺术家宋培伦耗时二十余年打造的杰作，他将对古夜郎国的想象融入其中，用石头、陶片、瓦罐等材料创造出大量独具特色的石头雕塑和建筑，如傩柱上用陶器做五官的变形人头像，原始粗犷又妙趣横生，每个雕塑都仿佛有着自己的故事，充满了艺术感染力。
• 文化底蕴深厚：景区融合了贵州夜郎古国苗、布依、水、侗、仡佬等民族元素，蕴含着浓郁的傩文化色彩，让人能感受到古老民族文化的独特魅力。夜郎谷的存在不仅是对古夜郎文化的一种传承和再现，也为游客提供了一个了解和感受贵州少数民族文化的窗口。

• 自然景观优美：这里属于典型的喀斯特地貌，漫山遍野的石头与清澈的小溪、茂密的森林、巍峨的山脉等自然景观相得益彰，构成了一幅如诗如画的山水画卷。阳光穿过树叶洒在古老的石壁上，光影交织，美轮美奂，让人仿佛置身于人间仙境。

• 氛围宁静惬意：夜郎谷仿佛是一个与世隔绝的世外桃源，没有城市的喧嚣和纷扰。漫步在石径小道上，听着鸟儿的欢唱，感受着微风的轻抚，欣赏着周围的美景，能让人的心灵得到极大的放松，享受这份宁静与美好，体会到一种远离尘世的惬意之感。",2025-04-01,IP属地：贵州
5分 超棒,小苹果花苑,"好想让时光倒回到两千多年前，让我们大家一起走进神秘古国---贵州花溪夜郎谷。
我们来到爬满蔓藤的城墙，看到粗石堆砌的石柱，各种表情各异，高低不同的脸谱，尽收眼底。这里通往城堡的阶梯，仿佛能把人带入魔幻的""迷宫""，这就是雕刻艺术家宋培伦的花溪""夜郎谷""，真心很美哦。
来到贵阳夜郎谷游玩，这里的一年四季都很美，春季、夏季、秋季、冬季景色各有魅力，只有你身临其境，才能欣赏到这里山水如画的美。
个人认为这里更适合深度自助游，全家人一起，用照片和录像的方式，记录旅途中愉悦的心情和感受...",2018-08-16,IP属地：未知
4分 满意,铁甲小宝爱旅游,花溪夜郎谷真是太酷了！那些石头雕塑，奇形怪状的，特别有艺术感。走在谷里，就像进了一个神秘的世界。而且环境特别好，绿树成荫，小溪潺潺。在这里逛逛，心情都变好了。强烈推荐大家来玩玩，绝对不虚此行！,2025-03-23,IP属地：江苏
5分 超棒,🌹岁岁年年🌹,夜郎谷是贵阳一个很特别的景点，过去几乎没有人知道，现在却吸引了很多游客慕名来此参观。这是一个艺术家通过20年时间坚持不懈地，用当地的石头，瓦片等原始材料，一点点堆砌而成。非常了不起。,2020-08-07,IP属地：未知
5分 超棒,诗人赵四,"如果你抱着找夜郎古国的心来这儿，你可能多少会有些失望，因为这里并没有历史元素的直接呈现，夜郎古国作为当年西南地区最大的""国""级政体，在国土控制范围最大的时候有四十万平方公里领土。但被汉朝灭国后纳入了汉朝的郡县制系统，成为了大中华的一部分。但是当你想到这是一位艺术家以一己之力，耗20年生命，打造出的奇幻石头王国，你会肃然起敬，感慨受神秘往昔召唤的艺术家让魂牵梦萦的古国以自己的灵魂样貌从地底喷薄而出，古国因他而获得了又一个小小今生。",2023-08-12,IP属地：贵州
5分 超棒,JJ77,用“名不见经传”来形容夜郎谷十分贴切。景区没什么特殊的指引标识，也没有那些大景区的人来人往，景区不以盈利为目的，售出的门票用来偿还建造景区的欠债。进入景区，一片林海遮挡了来自都市钢筋混凝土的喧嚣，放眼望去，只有那些石头瓦罐堆砌出来的石柱人在注视着你，拾级而上峡谷幽长，登上高处，放眼望去别有洞天，看怪石、看喀斯特风貌的石板建筑……大自然的鬼斧神工和人类智慧的完美结合不得不让人惊叹,2022-06-27,IP属地：未知
4分 满意,Fighter1964,依山傍水，建起陶人王国，体现傩戏文化和宋培伦世界观。有趣的不仅是人造自然景观，还有陶器研学坊，帮助学生动手动脑，学会塑人、动物。,2024-10-27,IP属地：贵州
5分 超棒,_CFT01****0494341,市区坐车过去203倒401共五块钱，门票20，入口没有那么明显，但是人也不少，有点像童话世界，想象力丰富。,2021-04-07,IP属地：未知
5分 超棒,sky-china,机缘巧合来到这里，由于是私人景点所以停车问题你懂的，这里就是一个作者创立的夜郎国，听说这些小人在国外还获过奖，小孩子应该会很喜欢的，毕竟很新奇，公园不大，快的话半小时就逛完了，值得一来。,2020-08-06,IP属地：未知
5分 超棒,150****6538,不一样的景色，不一样的旅行，人文景观，,2025-05-24,IP属地：辽宁
4分 满意,语希xi,夜郎谷不太好找，路标很不清晰，从大路边的一条小路下去，问了当地人才找到的，去的时候很多地方都在修，半小时就出来了，20元一个人，没看到集中的石头人，等修好了再去吧,2019-09-24,IP属地：未知
5分 超棒,M22****4399,周末不知道去哪儿玩儿，打开手机无意间发现的一个小众景点，周末去的，人还挺多的，入园门票20元，里面有表演，有一场没能看见(分时间段)，进去有一种走进了古文化遗迹的感觉。外面有停车场(收费的)，还是很方便的。一场走下来差不多两三个小时吧，很适合时间不多的人去。,2021-07-09,IP属地：未知
4分 满意,JJ77,夜郎谷景区位于 贵阳 市 花溪区。仿建于一个喀斯特生态地貌的峡谷之中。其傍边的斗篷山，相传曾是夜郎国道府夜郎邑的辖地和夜郎王的后裔金竹府所在地。山顶上至今仍保留着夜郎屯堡的遗址。夜郎谷也因此得名。,2022-07-17,IP属地：未知
5分 超棒,Newflyyy,古代夜郎国是个少数民族国家，位于贵阳不远有个花溪夜郎谷，以夜郎文化为特色！来到这里，被这里充满神秘色彩的宗教图腾所吸引，还参观了夜郎古城墙城堡等！,2020-04-10,IP属地：未知
5分 超棒,麦兜在路上,怎么就这么喜欢这类奇奇怪怪的造像，越奇怪，越喜欢，有的人说看看图片就行了，有的人说一个小时就逛完了，虽然不是古代遗迹，是一位画家的作品，但是也是相当有特色的，俺们用了大半天才拍完😄“夜郎自大”，真的自大吗？他的疆域还真的是蛮大的,2024-08-04,IP属地：贵州
5分 超棒,大足熊猫,这个夜郎谷是贵州艺术家宋培伦融汇了对夜郎古国是梦幻想象，创作的一个艺术园区。古怪有趣的面具脸谱造型，借鉴了傩戏面具的样子，以瓦片泥土混合搭建的两层楼高的一个个古灵精怪的面具人，高高耸立在山谷中，面对潺潺溪流。以想象力建造的一个王国。,2020-05-13,IP属地：未知
5分 超棒,山药娇娇,"夜郎谷虽然是小众景点，但极具特色，又有神秘色彩，必须看一看。

大自然和宋培论老师的智慧，我还体验了一把苗族服饰，好喜欢，是苗族姐姐亲手给我穿的（我自己也不会穿呐！🤣）

游玩大概2小时够了!",2022-06-22,IP属地：未知
5分 超棒,🍂づ冷心 紧握梦想.,"整个谷里都是充满了浓郁艺术气息的石头建筑，据说是贵州著名艺术家宋培伦花费毕生心血所创作。同时一些画家的工作室和贵州师大美院的实践基地也在这里。
地址在贵州高校区附近，离市区有点远。门票当时是10元。不过景区不算大，两个小时就能游览结束。来玩的小伙伴记得穿上件颜色亮一点的衣服，拍照打卡出片率100%",2022-12-13,IP属地：四川
5分 超棒,NanaYang82,"满足了大家对夜郎古国的好奇与想象，很是不一样的体验…可惜忘了带相机也没有带三脚架，找个地方放手机就各种自拍，也是蛮好玩的😄
【景色】
【趣味】
【性价比】",2020-12-15,IP属地：未知
5分 超棒,菲菲菲菲噼啪,完全不同于山水秀丽的景观， 石头堆砌的夜郎古国， 拍照很出片，价格也划算，文化差异大，错落有致不累，就是公共交通不够方便， 没有旅游专线，要来回周转,2024-02-06,IP属地：贵州
4分 满意,qy云上,周末去从观山湖坐车过去，要40分钟，天气热但是拍照这个天非常适合门口直达，人不多大门口买票进入不排队，都是本地游客多主要是景色就在湖边，两边都可以照，人不多再加上天气好，非常合适拍照天气也不是特别热，中午人不多景点还是值得推荐！！有时间可以过来走走！,2022-07-19,IP属地：未知
4分 满意,天之岸,宋培伦先生20年心血之作，依山水肆意而筑，颇具匠心！乃各类艺术大家潜心创作之地。今朝儿童节一游，得遇阿幼朵等为缅怀贵州芦笙王杨昌树先生逝世三周年而发起的音乐会，精彩精彩！！！,2019-06-01,IP属地：未知
5分 超棒,M28****5805,票价不高，人挺多的。一边是一片树林，空气很好，很多人在拍照。另一边就是各种奇形怪状的石雕。下午有表演，比如走刀山，惊险刺激。,2023-06-11,IP属地：贵州
5分 超棒,Homerotu,"贵阳花溪夜郎谷，也是个早就在旅行计划中却因各种原因未能成行的地方，慢慢地竟成了网红，这一次，执行力终于占了上风，拖延症败下阵来，还得来一句“不虚此行”。
​夜郎谷是贵州人宋培伦老先生二十多年的心血，一个人，几十年专心倾注于一样东西，在日本专门有个名词叫“工匠精神”，而如今的中国，或许，最缺乏的就是这个。
​而宋老先生的坚持，最初竟来自于儿时梦中的夜郎，小时候听到的夜郎传说，目睹的傩戏表演，再加上自己的艺术天赋，以及为了实现送妻子一座古堡的承诺，诸多因缘凑巧，最终才有了我们眼前的这座艺术宫殿。
​是啊，当你步入夜郎谷，便好像进入了另一时空，说是外星球也不为过，夜郎这个两千多年前与秦汉一起出现却昙花一现的神秘古国，唯一给我们留下的，似乎只有“夜郎自大”一句成语，其实，想想也不可能。
​夜郎的版图是以贵州黔西南为核心，但全盛时期时，其疆域东至湖广，西及黔滇，北抵川鄂，向南甚至包括今东南亚的一些国家，地广数千里，与西汉初期版图不相上下，可谓泱泱大国，这样才可理解夜郎侯当年那个似乎**的问题“汉与我孰大？”
​这么一个强大富饶的国家，即使短短三百年就消失在历史洪流中，留下遗产也不是轻易能磨灭的。",2024-06-29,IP属地：湖北
4分 满意,走遍天下XZ,"夜郎谷
一位80岁老人，用了20年时间，占地20万平米，创造出了传说中的夜郎古国。
地处贵阳市的南面，离青岩古镇不远，打滴滴顺风车是最佳的交通方式。
景区现在开始收门票了，夜郎谷顾名思义就是建在一条河谷的两岸，由于坡度较陡，所以看起来很有立体层次感。",2022-10-09,IP属地：江苏
5分 超棒,五季❤️影,"♠︎这是贵州艺术家宋培伦老先生倾尽必生心血打造的夜郎谷。随着一句“夜郎自大”的典故📖，走进探寻夜郎古国的神秘……

♠︎一具具生动的石像，揭露这一个历史的文明。以前只觉得它活在历史过往中，活在书本典籍📖里。今天宋老先生将他收集了解的这一文明用更形象逼真的手段展现给世人，让世人也有机会了解这个历史上的古国……",2022-04-03,IP属地：未知
4分 满意,D23****498,位于贵州贵安新区党武乡花溪大学城的夜郎谷喀斯特生态园是一个独领风骚的神秘之谷。整个生态园孕育在峡谷之中，占地200000平方米，与之相对的斗篷山相传曾是夜郎王后继金竹司的住所。山顶上至今仍保留着古夜郎屯堡的遗址，夜郎谷也因此得名。据史料记载：斗篷山就是古夜郎国道府夜郎邑的辖地。夜郎王后裔金筑府所在地。斗篷山顶至今还保留着古夜郎城墙屯堡的残垣断壁。斗篷山不仅有丰富的古夜郎国历史文化内涵，而且有风光绮丽的古态旅游资源。,2021-04-08,IP属地：未知
5分 超棒,M50****5422,一直想去看看夜郎谷，但是这次去人太多了，车子在马路两边都排满了，一个小众的景点也有一亿人的感觉。异域风情确实不错，适合人少的时候慢慢来逛。,2023-07-29,IP属地：贵州
5分 超棒,大花猫,一位艺术家倾注一生打造的天堂，地方不大，但门票也只要20块，还有免费傩戏可看，真是良心票价。,2020-09-26,IP属地：未知
5分 超棒,M44****3843,整体还算不错，人也不是特别多，很有特色，门票也比较便宜，全是很有差异化的一个景点，景区不算大，一两个小时基本就逛完了，停车也方便。,2024-08-27,IP属地：安徽
5分 超棒,驴喵行,花溪夜郎谷位于贵阳南面的花溪区。考虑市区没什么有吸引力的景区，就干脆往郊区跑，这一带景点比较集中，可以串成线路。传说中的夜郎国比较有异域风情，没有太多文字介绍，看完一脸茫然，但却十分有趣。,2019-11-04,IP属地：未知
5分 超棒,精光葫芦娃,“夜郎自大”的典故家喻户晓，在两千多年前秦汉时期出现的夜郎古国，与古楼兰国、古且兰国齐名，一时盛世，名扬天下。穿越历史神秘的隧道，夜郎文化至今魅力无穷。在贵州的一个夜郎谷，更是融汇了一个现代人对古夜郎的全部想像。,2020-12-28,IP属地：未知
4分 满意,CD云上,一个执着的人花了20年弄出来一个艺术园区。离贵阳市区很近，10公里左右吧，不过贵阳这个交通，唉，距离不远并不代表时间快。景区门票非常有良心，貌似20大洋一张票，进来看看石头的艺术也不错，在贵阳市区算是一个不错的地方。,2019-04-06,IP属地：未知
3分 不错,Doom毁灭,宋培伦亲手搭建的夜郎谷，确实有特色，位置在花溪大学城不远的地方，整个景点不大，游览大约半小时够了，在18年最后一天跨年的一天来这里玩，雪景也是别有一番风味，不过不值20元门票吧（不喜勿喷）。,2019-01-01,IP属地：未知
5分 超棒,敏敏585858,花溪夜郎谷~一位天才老人宋培仑的故事，因儿时的梦想，隐居深山20年造出一座“城”！新一代的移公移山的精神，把一身的精力用在做这一件事上，值得敬佩！,2025-03-20,IP属地：上海
5分 超棒,小清水町文成公主,贵州半日游，不想太累，在青岩古镇与夜郎谷之间选择了花溪夜郎谷，真是选对了，这个石头王国充满了神秘色彩，好像一个原始部落，真没想到这么个石头王国居然出自一人之手，耗时二十年，为艺术家的热情与执着而感动。,2024-08-05,IP属地：北京
5分 超棒,DLJ-娟,"从贵阳喷水池打滴滴去的，用优惠券下来70多一口价，还是很方便的，景区一进去有条容易堵车的小巷，一路卖小吃，也不贵。
景区门票很便宜，除了人多啥都好，携程买票方便直接扫描过。
还是很壮观的风景，关键里面东西也不贵，我们买了三把伞子，还有各种玩具，孩子开心。
里面几乎都是爬楼梯下楼梯，石头路，倒是不算特别特别大，也还好走路。
贵州真风景，山青水绿！",2023-08-04,IP属地：贵州
3分 不错,Grace_cyt,距离贵阳市区45分钟车程，是一位长者花了20多年时间人工打造的石头王国。景区以河岸为中心，两边好几排石头砌成的建筑，景区不大，转一圈差不多一个小时，如果喜欢拍照，可以多预留点时间。门票20，这个景点算是对得起这个价格吧。门口停车都是私人管理，10元一次。,2021-09-09,IP属地：未知
5分 超棒,M20****466,第一次来贵阳，之前都说贵阳没什么好逛好玩的，今天去这个点就很值得去，花溪区的夜郎谷，门票20元，里面景色很独特～不同于其他的看景,2023-04-30,IP属地：贵州
4分 满意,蔷薇花儿开了,景区虽然不是很大，但是用石头垒出的城堡、用石头垒出形态各异的人脸石像都栩栩如生都很有特点，强烈推荐是一个拍照的好地方。小剧场用树叶吹奏也印象深刻。,2020-09-18,IP属地：未知
5分 超棒,Newflyyy,小时候课本里有夜郎自大的文章！这个花溪夜郎谷就是保存了当年的夜郎文化的景区！景区有很多宗教神秘图腾！对于外地人来说值得参观！,2020-04-08,IP属地：未知
5分 超棒,亚德里亚囤囤花,虽然是人造景点，但真的很有趣！到处都有作者的心思，没有雷同。门口就有咖啡馆，让我喜出望外！早上起来还没喝咖啡，小坐了一下再游览，心情特别好。游览路线设计得很有心思，感觉参考了国外的设计。右边一个文创市集，走着走着就到河边了。沿河走过去就去到主游览区的最下一层。回程时往上爬了两三层吧，每层景色都不一样。返回时经过另一个小市集，顺手买点小物料，就到达门口了。整个园区布局合理，环境优美，性价比很高！,2025-05-20,IP属地：广东
