评分,用户,评论详情,日期,IP位置
5分 超棒,酒仙老周,"荔波的景区超级赞！大小七孔统一门票两天管用！当汹涌的人群走向小七孔景区的时候不妨去大七孔！天生桥、清澈的水不是你一直想要追梦的地方吗！清新的空气、治愈一切的！还有什么是你旅游的追求？！游船不建议！整个景区都是平行线路！走一下很轻松！享受高负离子的治愈！
【景色】
【趣味】
【性价比】",2020-02-09,IP属地：未知
5分 超棒,M26****115,景色超级棒。但是吧，去的时候比较费劲，从贵阳到麻尾的火车，再打车从麻尾到客运站，再从客运站到景点。早晨5点做的火车，下午1点到达荔波的住宿地方。路程很远，但是丝毫不影响景色，呆在里面，全程玩过来，大概需要4个小时左右。虽然，配套的设施不太好，但也不能不说，如果有了很高端的配套设施的话，可能景色的自然风光也会被人工修饰了。,2019-04-13,IP属地：未知
5分 超棒,D了个Y,"荔波县大七孔水电站位于贵州，流域面积1320平方公里，年发电量2.54亿千瓦时。

荔波县大七孔水电站以发电为主，是贵州水头最高、装机规模较大的水电站。电站位于荔波县王蒙乡，漳江支流方村河梯级开发的最后一级，距县城18公里，为引水式开发。控制流域面积1320平方公里，年平均流量30立方米/秒，电站设计水头332米，设计流量18立方米/秒，设计总规模3×16000千瓦，年发电量2.54亿千瓦时。该工程于1993年11月开工，2002年一期工程处于设备试运转阶段。工程总投资2亿元，分两期建设，一期装机规模2×16000千瓦，二期装机规模1×16000千瓦，电站建成后将并入国家电网运行。",2022-08-08,IP属地：贵州
5分 超棒,莺语花儿,"大七孔景区大七孔景区位于荔波县南部，距县城25公里。因王蒙乡孟塘村附近的打狗河(又名孟塘河)上有一座七个孔大桥而得名。此桥高7米、宽4.5米、长35米，横跨东西。
门票55元一个人，值得去游玩，特别舒服",2021-05-19,IP属地：未知
5分 超棒,莺语花儿,"贵州荔波""大七孔景区""，被誉为东方的凯旋门。以原始森林、奇峰溶洞、峡谷伏流为主要景观。因王蒙乡孟塘村附近的打狗河(又名孟塘河)上有一座七个孔大桥而得名。此桥高7米、宽4.5米、长35米，横跨东西。
门票55元。",2021-05-14,IP属地：未知
5分 超棒,LHCY,方村河伏流出露不远，有一横跨河两岸的天然巨岩，是喀斯特是貌奇观之一，俗称天生桥，又谓仙人桥。高60米，厚10多米，桥孔宽20多米，河水流过桥后，还形成2米多高的大瀑布。仰观桥孔下，只见巨型钟乳悬挂，桥脚、桥侧的裂隙石缝长出绿石草丛灌木，藤萝花卉缠裹桥身，真是满目琳琅、五颜六色的天然大彩桥。桥下瀑前水激浪涌，小船不能靠近，到此必须停船，把船扛在肩上攀登危岩，超过瀑布，又才能逆流行舟在暗河峡谷之中。此景惊险，别具一番乐趣。,2020-09-26,IP属地：未知
5分 超棒,小丫丫,大七孔景区和小七孔是连在一起的，通过观光车可以互通。一进大七孔，那一潭碧水就令人惊艳！景区不大，可以坐船，也可以全程徒步，我们选择的是后者，用时约两个多小时！网上都说如果去了小七孔了大七孔就不用去了，我觉得不然，大七孔还是很值得一来的，天生桥真的很壮观，潭水清澈见底，而且景区还有二期路线了在开发，以后来肯定会更大更美，我期待和大七孔的下一次相约！,2019-02-28,IP属地：未知
5分 超棒,燃烧生命的小胖妞,大七孔与小七孔在同一条路上，相距3公里，从县城去，大七孔更近。一般的游人，大小七孔是同一天去的。大七孔的水同样清澈碧绿，与小七孔相比，大七孔恐怖峡两边的山相对高度更大，峡谷感更强烈，因而显得更加险峻、大气。方悟大小七孔之分，不在大七孔桥与小七孔桥，而在于一阳刚，一阴柔；一峻烈，一妩媚。,2021-09-22,IP属地：未知
5分 超棒,Grace_cyt,从小七孔出来就是大七孔的景区大门，游览大七孔往返都可以选择步行或者坐船，我们选择坐船进，步行出。进大门之后左手边码头上船，下船后步行再往深处走。走过恐怖峡，其实并不可恐怖，来到天生桥，这是一个自然形成的桥洞状的景点，壮观！震撼！穿过天生桥再往深处走就是妖风洞，听景区工作人员说这是一个地下溶洞，但从2018年开始就停止对外开放了，所以我们就没继续走，过河从对岸步行返回。整个大七孔这样逛下来差不多1个半小时。,2021-09-09,IP属地：未知
5分 超棒,蓓蓓98,"大七孔非常值得去的一个景点。至少我认为必须安排半天时间去。
我的攻略是下午去东门进去坐船然后走出来，不要相信其他人的话，相信我一定不要和去的人交叉走，景区专门有回去的步行道和进去的人不一起，路好走而且风景特别好。
天生桥要从里面拍照片好看，外面当然你也可以拍。
值得推荐的一个景点",2021-08-02,IP属地：未知
5分 超棒,chenweiwen,大七孔景区位于荔波县南部，距县城25公里。因瑶山瑶族乡孟塘村附近的打狗河上有一座七个孔大桥而得名。大七孔景区是以原始森林、峡谷、伏流、地下湖为主体的景区，景观峻险神奇、气势雄峻磅礴，尤其是风神洞、恐怖峡、地峨宫景点，洞中有瀑，瀑下有湖，湖上有窗，阳光投下形如日月星斗，极富惊险性、神秘性、奇特性。,2020-08-27,IP属地：未知
5分 超棒,游侠KK,"大七孔风景区因孟塘河上有一座七个孔大桥而得名,与小七孔景区相隔5公理左右,也是世界自然遗产中国南方喀斯特地貌之一荔波喀斯特,与小七孔景区相比以峻险神奇,气势雄伟磅礴,主要以原始森林、峡谷、伏流、地下湖为主体,其主要景点有恐怖峡、妖风洞、地峨宫、天生桥,洞中有瀑,瀑下有湖,极富惊险性,神秘性,奇特性,尤其高百米,宽数十米跨江而过的天生桥,被专家誉为""大自然神力所塑的东方凯旋门"",为大自然巧夺天工之杰作。
购买景区门票是大小七孔景区联票,二日有效,大七孔景区靠近大小七孔景区票务中心不用坐观光车直接进入大七孔景区,全程徒步二小时半就游完了,也可以坐一小段船,然后再徒步至大七孔返回。
一般情况下,第一天游小七孔景区(全天),第二天只要半天游大七孔景区,这是建议",2018-09-08,IP属地：未知
5分 超棒,无疆行,大七孔和小七孔合并后，游客明显增多，狭窄的栈道人流攒动，中午出景区才宽松一点。看完小七孔后，大七孔确实差一点，不是不漂亮，而是被小七孔掩盖了。大七孔有两个必去景点，天生桥和妖风洞，团队一般都在天生桥就转头了，妖风洞那边去的人会少很多，不过妖风洞还没有开放，只能远观，照几张漂亮照片还是可以的。大七孔还有一个亮点，就是游船，碧绿的湖水上乘风破浪，也是一件惬意的事。,2018-07-31,IP属地：未知
4分 满意,M22****9284,"大七孔和小七孔都是一个大门进，大七孔在小七孔观光车乘车点分路，往右边再前行五十米左右就是大门，不需要刷脸什么的，直接就进去了。进去之后，左边是游船售票上船处，右边步行的栈道。游船往返四十一个人，单程二十，也可以步行进去玩累了出来是在买返回的单程。
        其实游船坐不了多久，几分钟，下来还得往里面走，能省差不多二十分钟的步行时间，
        大七孔景区比小七孔简陋了许多，从垃圾桶和厕所的配置都看得出来，里面只有一排移动公厕，是的，一排，就在游船终点附近，再往里走就没厕所了。不过栈道走起来还是很凉爽的。
        要说大七孔有什么看的，无非就是这种大气磅礴的气势吧，还有各种大石头。
        一个小时连走带拍照，基本走到底，然后从另外一条栈道返回。河两边的两条栈道，一来一回，不打挤，不走回头路。",2021-07-27,IP属地：未知
5分 超棒,燃烧生命的小胖妞,大七孔风景区位于贵州黔南荔波县南部，是以原始森林、峡谷、伏流、地下湖为主体的风景区，距荔波县城25公里，风景区包含山神峡、天生桥、地峨峡、笑天河等著名景点，从大七孔桥溯流而上，迎面而来的是一道长长的天神峡谷，峡谷内危岩层叠，峭壁耸立，岚气缭绕。,2021-03-25,IP属地：未知
5分 超棒,LHCY,大七孔以进入景区的一座大七孔古桥而得名。充满了神秘、奇特的色彩。从大七孔桥溯流而上，迎面而来的是一道长长的天神峡谷，峡谷内危崖层叠，峭壁耸立，岚气缭绕。前行约1公里后，仰望左崖有一座高、宽各约100多米的峭壁直冲云霄，绝壁上附着朵朵钟乳、层层翠林，如同一幅色彩斑斓的油画。壁上还有三个自下而上的大小洞穴，洞口绿树丛生，情趣盎然。最为奇异的是，在这里不能大声呼叫，否则绝壁上的大小石块会飞溅而来，当地百姓谓之天神恼怒，这里因此得名为恐怖峡。,2020-09-25,IP属地：未知
5分 超棒,山茶叶蛋糕,荔波大七孔是以原始森林、峡谷、伏流、地下湖为主体的景区。景观峻险神奇、气势雄峻磅礴，山高谷深，水流湍急，洞中有瀑，瀑下有湖，湖上有天窗，阳光投下形如日月星斗，还有一座高80余米的天生桥巍然而立被专家们誉为“大自然神力所塑造的东方凯旋门”。,2019-02-23,IP属地：未知
5分 超棒,Lxy60,此次春节大假到荔波旅游安排了两天时间游大七孔小七孔景区，进荔波大七孔景区，可以从湖里乘船一段，也可以沿着景区栈道行走，游览的时间两三个小时就差不多了，大七孔景区的美表现在它的高山峡谷、瀑布和碧蓝的湖水，有的湖水水面如镜，有些地方湖面上水雾缭绕，美如仙境，这里并不像有些人所说可来可不来，如果你到了荔波没有去大七孔肯定是一种遗憾。,2019-02-10,IP属地：未知
5分 超棒,117****068,大七孔景区位于贵州黔南荔波，是以原始森林峡谷伏流地下湖为主体的景区，景观峻险神奇气势雄峻磅礴，尤其是风神洞恐怖峡地峨宫景点，洞中有瀑，瀑下有湖，湖上有窗，阳光投下形如日月星斗，极富惊险性神秘性奇特性。高百米宽数十米跨江而过的天生桥被专家们誉为“大自然神力所塑造的东方凯旋门”，观之令人肃然起敬，为大自然神力所折服。,2018-08-28,IP属地：未知
5分 超棒,以梦为马2018,"大七孔并不大，以原始森林，峡谷，伏流和地下河为主，山高谷深，水流湍急，雨季更甚，局部有步道都被淹没了，看见迎面而来的交叠的瀑布，还挺震撼的。这里有一座80余米高的天生桥
号称“大自然神力所塑的东方凯旋门”观之感叹不以。景区不大，走一圈也就一个小时吧，门口的游船没必要坐，只有一小段船程，体力够的话，不如自己溜达",2018-08-09,IP属地：未知
5分 超棒,RockaiJ,满意，一家人玩得很开心，大七孔也是值得一游的。看到了超大号一线天版本的天生桥，簸箕大的天确实真实存在，也看到了奔腾壮阔的西江水，含氧量特别高，徒步走起来非常好。,2023-08-19,IP属地：贵州
4分 满意,。o0O⭕️,"风景还是很不错的，就是人太多太多，宽阔的景区路上，人走不过去。。因为景区比较大，中间有几段需要做过渡车，然后候车区如视频所示，大热的天，人全挤在一起，那气味。。。。而且，景区里面的大巴车居然不是节能车，全是大汽车，本来景区空气很好，结果闻到的全是尾气。。。
景区可以优化，开启观光车、或者旅客租赁电动车、自行车。。。多种选择。。。
这么美的景区真的可以慢慢玩一天，顺便在里面住一夜，因很多都是贵阳来的旅游团，都是中午进园，下午赶着出去，扎堆走马观花，所以很影响体验感。。",2023-07-11,IP属地：贵州
5分 超棒,老鹰在飞翔,荔波县，隶属于贵州省黔南布依族苗族自治州，地处贵州省最南端，境内生态良好，气候宜人，拥有国家5A级樟江风景名胜区、国家级茂兰自然保护区、水春河漂流、黄江河国家级湿地公园、瑶山古寨景区、四季花海和寨票、水浦、大土民宿等景区景点。,2022-08-17,IP属地：北京
4分 满意,诗道芬-因-布赖施高周处,荔波的大七孔景区，虽然没有小七孔那么明艳妩媚，但是这里面有一个天生桥景区，也十分壮观。一座山崖上天然形成的一个巨大桥洞，中间有一带碧波水穿流而过。景色十分让人叹为观止，加上我们去时是淡季，人很好，旅行的感觉不错。,2020-12-25,IP属地：未知
5分 超棒,天之彼方21,与周边的广西，云南相比，贵州在旅游宣传上有点后知后觉，不过醉美贵州也是别有魅力的。荔波的大小七孔景区就是这两年很火的旅行目的地。虽然两个景区往往并列提起，但其实两个景区的风景区别还是很大的。大七孔景区面积相对小一点，最核心的景点就是一个巨大的天门，或者叫洞口。现在洞口下真是非常的震撼，洞口的风很大，自然的伟力在这里体现的淋漓尽致。,2020-02-06,IP属地：未知
5分 超棒,Jjp金,"大七孔景区壮丽而神秘，它是以原始森林、峡谷、地下湖为主体的景区，栈道一面靠山，一边临水，蜿蜒曲折，凹凸不平，十分凶险。两边峭壁耸立、危崖层叠，绝壁上附着朵朵钟乳、层层翠林，宛若一幅色彩斑斓的油画。
        而大七孔最为震撼的还是那高穹耸立的天生桥，一横跨河两岸的天然巨岩，被誉为“东方凯旋门”。",2020-01-13,IP属地：未知
5分 超棒,300****410,从来没有见过绿色的水，原来青山绿水长流那么的美！大小七孔各有风情，非常不错，值得欣赏！机场有大巴直达景区50分钟车程非常准时，途中经过荔波古城，也是非常有特色的古城，时间充裕的朋友可以去转转，古城旁边就是客运站，再坐车直达大小七孔是很方便的！,2019-10-14,IP属地：未知
5分 超棒,天涯游玩人,"大七孔以原始森林、奇峰溶洞、峡谷伏流为主要景观，洞中有瀑,瀑下有湖,湖上有天生桥的绝妙景色，令人叫绝。 很多攻略说可以不玩大七孔只玩小七孔，其实两个景区风景迥然不同。现在小七孔东门其实就是大七孔景区正门。门票是大小七孔通票。",2019-09-17,IP属地：未知
5分 超棒,juki235,荔波的大七孔景区紧挨着小七孔景区，这里山峦叠嶂，树林间有竖条水势磅礴的瀑布，有的宽，有的长从山间奔腾而出，气势恢宏，景色壮美。山间还有7个大大小小的山洞，隐藏在森林之中，神秘而充满传说，是非常值得来的地方。,2019-03-11,IP属地：未知
5分 超棒,萤火虫_之家,"大七孔景区位于贵州黔南荔波，是以原始森林峡谷伏流地下湖为主体的景区，景观峻险神奇气势雄峻磅礴，尤其是风神洞恐怖峡地峨宫景点，洞中有瀑，瀑下有湖，湖上有窗，阳光投下形如日月星斗，极富惊险性神秘性奇特性。高百米宽数十米跨江而过的天生桥被专家们誉为“大自然神力所塑造的东方凯旋门”，观之令人肃然起敬，为大自然神力所折服。
大七孔以进入景区的一座大七孔古桥而得名。充满了神秘奇特的色彩。从大七孔桥溯流而上，迎面而来的是一道长长的天神峡谷，峡谷内危崖层叠，峭壁耸立，岚气缭绕",2018-08-23,IP属地：未知
5分 超棒,e50****89,小七孔～一个通话般的世界，景区是樟江风景名胜区的四大风景片区之一，地处贵州高原南缘地带，总面积46.4平方公里。景区集林、洞、湖、石、水等多种景观于一体，置身其中宛如仙境。,2020-10-29,IP属地：未知
5分 超棒,轻快的行走脚步,非常有名的景点，贵州独特的喀斯特山水风光，来到这里好像进入图画世界，有碧绿的湖水，精美的石孔桥，丰富的植被，让眼镜感受大自然美景！,2019-06-08,IP属地：未知
5分 超棒,JJ77,"大七孔景观沿河而建。精华在天生桥、恐怖峡。最多再算上妖风洞。大七孔的最大看点，喀斯特地貌的结晶。

天生桥高60米，厚10多米，桥孔宽20多米。

景点位置

贵州省黔南布依族苗族自治州大七孔景区内",2021-08-15,IP属地：未知
5分 超棒,山茶叶蛋糕,茘波大七孔的美是刚性的。游大七孔，印象最深的一个是山，是美丽的峡谷和全国难得一见的天生桥。还有就是树——因为山上泥土很少，有很多树非常顽强的生长在岩石中的树，令人惊叹生命的顽强和坚韧。,2019-02-25,IP属地：未知
5分 超棒,JJ77,"。

大七孔景区位于荔波风景区内，以峡谷为奇，因孟塘河上有一座七个孔大桥而得名。大七孔主要看点是喀斯特峡谷和天生桥，它比小七孔小很多，与开发成熟的小七孔相比，大七孔则带有更多探险的乐趣。",2022-06-25,IP属地：未知
5分 超棒,山茶叶蛋糕,荔波大七孔景区，有一座天生桥，非常值得去看看。按说有天生桥的景区比较多，没必要推荐，但大七孔这个天生桥有其独特之处，一是高达70多米，二是下面河流成潭，险峻奇特，被誉为“东方凯旋门”,2019-06-18,IP属地：未知
4分 满意,雨后见彩虹L,"🌈进入大七孔景区后，🉑️步行到达【天生桥】，也🉑️先乘船再步行到达终点。我选择了乘船，因为，这段近3公里的路程没有什么景观，就是一条大峡谷，还不如心疼一下自己的二条腿呢。
🌈大七孔景区实际上看的就是【天生桥】，虽然没有小七孔景区那么壮美，但也🈶️它的吸睛👀之处.因为，这里也是喀斯特地貌造就的奇景之一👍，被专家们誉为【东方凯旋门】。天生桥下的河道，距今约1.2万年，由于地壳运动的抬升，地下暗河的下切，暗河规模不断扩大，洞顶崩塌。天生桥就是洞顶崩塌的残余👍，大自然的鬼斧神工造就了这神奇的景观。",2022-09-21,IP属地：北京
4分 满意,westlifeweiwei,"2018年12月28日逛完小七孔后大概下午2点17分左右到的大七孔景区门口，差不多逛到了4点半左右结束。
  比小七孔景区要小很多，而且那个时候还有未开发的地方，不知道现在开发好了没有。反正走到天生桥那里就到头了。总体风景个人感觉要比小气孔的要大气一些。最后出大七孔景区后拍了一座桥，不知道是不是就是大七孔桥，哈哈哈，正好也是七个孔。当时记得有问了一些人，说是。",2022-04-02,IP属地：未知
5分 超棒,朱朱莉,"贵州全境游，第八站，荔波大小七孔！
从天眼出发，两百公里，抵达荔波大小七孔！
到达荔波下午两点，车停到景区停车场，去镇子里找酒店，酒店老板说可以免费把车停到镇子里她家买的车位上！（每家酒店都在镇子里都可能有自己的车位，但每家也就两三个，数量有限，先到先得）
景区停车场挺贵的，一晚好像要50块钱，我就把车开出来了！
酒店老板家的车位在45度大坡上，侧方位停车，前后都有车，老板娘和大哥俩人帮我看着，竟能让我右侧方碰到停在我前面的尼桑，虽然只是轻轻刮蹭，还是主动去找了车主人，赔了200元，而我的车一点痕迹都没有，还算暗喜！
又是一个插曲，旅行中，景点只是一部分，故事其实都在路上！
安顿好，直奔大七孔，一个多小时结束！
第二天一早儿，直奔小七孔，第一站犀牛潭，犀牛潭下的漂游太慢了，难怪叫漂游而不叫漂流，浪费时间！第二站鸳鸯湖，第三站翠谷瀑布，第四站石上森林，最后步行到小七孔桥，这样的路线，基本是一路下坡，如果把小七孔桥作为起点，要一路上坡！
很后悔前一天从大七孔出来的时候，没有先去一趟小七孔桥拍照，因为那时快五点了，桥上人应该很少了，不像我们第二天到小七孔桥下午一点那么多人！",2021-05-01,IP属地：未知
4分 满意,恭城封德彝,从大七孔景区进入以后，建议大家就坐20元的摆渡船进去，因为这样可以少走800米路，同时可以在，此期间，在平静的碧波中悠闲地欣赏两岸的悬崖峭壁风景，也不失为一种好的观光方式，回头的时候，再步行回来体验不一样的风景。,2020-12-25,IP属地：未知
5分 超棒,M27****4050,"大七孔是早上去玩的，相比于小七孔而言旅客会少一点，最开头与最末尾可以乘船，一次乘船是20元一个人，不因为老人，学生有优惠。我只做了刚开头的船船开的路程大概八分钟左右，但是排队差不多有十五分钟。
所有路都是依山而建的，早上的时候比较幸运没有很大的太阳。其实全程步行也是可以的。
如果跟着旅行团的话，大概只给了一个多小时，实际上是不够的。乘船后不远就有吊桥可以从另一边返回，当然可以一直向后走可以看到图一的景点。（这部分比较好照相，特别好看，推荐）
当然过了图一的景点后也可以一直往后走有一个叫妖风洞的景点，因为时间关系没有去T﹏T。有点后悔。
最后出去我是走出去的，走出去的路比较远，之后会有一部车可以载一小段路（车上大概就坐一分多钟)到景区出口。",2019-08-07,IP属地：未知
5分 超棒,Lxy60,说到荔波大小七孔景区，大家都觉得小七孔最美，其实，大七孔景区的美也非常特别。在游览大七孔景区天生桥时，见到了“大自然神力所塑造的东方凯旋门”，还拍到了在湖中清理垃圾的布依族大娘摇晃船只时在湖中荡漾起的美丽的水波。,2019-03-24,IP属地：未知
5分 超棒,映山红1975,大自然的规律，鬼斧神工，绝对值得一去的地方，没有什么人工加工的东西，空气净化器，特别的好，这水是有灵魂的，有生命的，去看看吧，不会失望的,2021-03-19,IP属地：未知
5分 超棒,老吴华哥,小七孔景区旁边，以进入景区的一座七孔桥而得名。景区以原始森林，峡谷，伏流，地下湖为主体，景观峻险神奇，气势雄伟磅礴。峡谷内危崖层叠，峭壁耸立，岚气缭绕。,2020-05-16,IP属地：未知
