评分,用户,评论详情,日期,IP位置
5分 超棒,黄海大智若愚,龙水峡地缝式峡谷，“武隆喀斯特”世界自然遗产地的重要组成部分，位于武隆区仙女山镇境内，距县城15公里。该地缝是几千万年前造山运动而形成，属典型的喀斯特地貌景观。,2021-10-04,IP属地：未知
5分 超棒,黄海大智若愚,龙水峡地缝“仙鹤沐浴”是由岩壁上的石灰石溶化之后堆积而成。因为岩层裂缝中渗透出的水流，沿着它的尾部滴流下来，好像一只正在沐浴的仙鹤，所以叫它“仙鹤沐浴”。,2021-11-26,IP属地：未知
5分 超棒,爱玩的鱼🐠,"很值得去，如果来重庆不能错过的地方
【景色】",2024-11-30,IP属地：吉林
5分 超棒,139****0814,"武隆龙水峡地缝景区是全长4公里的泉水流瀑挂壁险峻幽深，怪石峥嵘，在武隆区仙女山镇境内。龙水峡地缝设有80米瀑布水帘。

武隆龙水峡地缝景区是世界喀斯特生态博物馆，拥有国家5A级旅游景区、国家级旅游度假区、世界自然遗产及国家全域旅游示范区四块金字招牌！",2023-10-05,IP属地：四川
5分 超棒,不可触碰撞的鱼,龙水峡地缝集山、水、瀑、峡、洞、壁为一体，多姿多彩的地缝构成了一幅长长的完美的自然山水画卷，令人目不暇接。行走间，看到在栈道之上有一巨石横跨于地缝两侧，巨石之下留有一道桥洞，似一座天然的石拱桥，这是龙水峡地缝中的小小天生桥。小小天生桥是峡谷顶上崩塌下来的一块巨石形成的景观，其崩落时间已有上万年的历史了，在桥拱的底部还发育出众多形态优美、小巧玲珑的钟乳石，更使得这座小小天生桥显得沧桑而古老。,2023-08-14,IP属地：北京
5分 超棒,不可触碰撞的鱼,我们在天生三桥景区出口，乘旅游大巴直接去了龙水峡地缝景区。到达景区检票后，沿着指路牌前行，不远处见一山洞，进入洞口，徒步在洞内下行，出山洞是电梯入口，然后乘坐电梯垂直下降，电梯到达地缝的游览起始点，然后沿着在溶洞修建的栈道便可深入到地缝之中。龙水峡是地缝式峡谷，“武隆喀斯特”世界自然遗产地的重要组成部分，位于武隆区仙女山镇境内，距县城15公里。该地缝是几千万年前造山运动而形成，属典型的喀斯特地貌景观。峡谷长5公里，游程约2公里，谷深200——500米，规模宏大，气势磅礴。景区玲珑秀丽，风光优美。龙水峡地缝是一条狭窄的峡谷，溶洞、瀑布、大石等遍布其中，有”地球最美裂缝＂之美誉。,2023-07-29,IP属地：北京
5分 超棒,午🐴,＂龙水峡地缝景区＂位于重庆市武隆区，是羊水河峡谷上最后一段峡谷。该地缝是几千万年前造山运动而形成，属于典型的喀斯特地貌景观，于2002年开放。峡谷长5公里，游程约2公里，谷深200～500米，地逢式峡谷幽深曲折，壁立千仞，规模宏大，气势磅礴。景区玲珑秀丽，风光优美，原始植被，峡深壁立，险峻幽深，怪石峥嵘，飞瀑流泉，急流深潭为其特色。银河飞瀑，九滩十八潭，蛟龙寒窟为其标志性景观。景区中的高山、峻岭、峡谷、流水共同构成一幅完美的画卷。龙水峡地缝式峡谷是＂武隆喀斯特＂世界自然遗产地的重要组成部分，武隆地缝景区由入口地缝、中途穿洞、出口地峡三段组成。是一处生态和探险旅游风景区。,2022-12-10,IP属地：北京
5分 超棒,不可触碰撞的鱼,在龙水峡地缝，观赏了小小天生桥，当走出石隘口，眼前竟峰回路转，豁然开朗起来，峡谷两壁不再窄而急促，地势也变得开阔宽敞起来，一颗抑制的心也突然轻松起来。此时，那冲过隘口的小溪也停止了急匆匆的步伐，开始悠闲的流淌。前方一潭碧水，幽静恬静，生机盎然。这就是游览龙水峡地缝的最后一个景点“龙潭映月” 。龙水峡地缝自天生三桥至地缝景区末端全长约30公里，沿途河水多以伏流形式潜入地下，经地下河通道注入乌江，只有少许水流以明流的形式经龙水峡峡谷，因此从龙水峡伏流至地缝谷内形成这一约500平方米，深0.5-1.5米的水潭尚为可贵。潭水清澈，水体呈淡绿色，四周群山相拥，植被茂密右侧有一处清泉缓缓流入潭中，绿波荡漾，鱼翔浅底，偶尔水鸟浮游于水面，更显生机盎然。此潭终年不干，盈亏相平，相传有蛟龙修炼藏身于此而得名龙水潭，时至皓月当空，月映入潭中，天地难分，潭月共辉，山风习习，鸟啼虫鸣，是为此深山地缝中难得的美景。,2023-08-15,IP属地：北京
5分 超棒,不可触碰撞的鱼,走进龙水峡，你可以欣赏到大自然造化的巧思，感受到大自然能够创造出的美丽景象。不仅有峡谷之美，峡谷的两旁也是一道美景，这里山清水秀、树木葱茏，绿意盎然。漫步在狭长的谷道里，听着流水潺潺，令人心旷神怡。大自然的鬼斧神工，流水长年累月，溶蚀石壁，会形成钙化堆积体，在地缝中有一处钙化堆积体如同一尊罗汉正在潜心修炼，被称为“罗汉苦修”。游客到这个景点都会驻足，因为这里由水溶蚀石壁，形成钙化堆积体，特别像一尊正在潜心修炼、立志成佛的苦修罗汉。罗汉面部表情扭曲而痛苦，相传这是佛教中一种残酷的修炼方式，屏蔽感知，忍受痛苦修炼，追求心灵的净化。,2023-08-12,IP属地：北京
5分 超棒,不可触碰撞的鱼,在龙水峡地缝，沿着栈道漫步，山壁上和崖缝间的水，不知不觉就丰腴起来，远远近近，到处都有淙淙的水声。水在脚边欢快的流着，平静而舒缓，它与石头和水草嬉戏时会唱出一首首小曲，当遇到深潭时会一跃而下发出喧雷般的吼声，在地缝里水是最活泼最迷人的。再前行，在水声哗哗中又迎来新的美景“圣象戏水”。长年的水流溶蚀了峡谷的两壁，水流通过对谷底的机械切割和冲刷，就在溪流两旁，形成了形态不一的残留石壁，形成了“圣象戏水”的画面。长长的鼻子垂入潭水中，两耳耷拉，眼睛还半闭，悠闲自在，活灵活现。,2023-08-11,IP属地：北京
5分 超棒,不可触碰撞的鱼,幽邃梦境的龙水峡地缝是喀斯特峡谷地貌的浓缩精华版。山道弯弯嵌绿树，小溪潺潺扬迷雾，幽邃的龙水峡地缝静得让人听得到心跳。人在栈道行，水在脚边流，水因地势、乱石而异向，或急或缓。身在谷底，仰视天小，峰回路转，远树白云，俯仰之间，不由顿生柳暗花明之感。俯身掬水湿面，温润如玉，跋涉的尘埃早已烟消云散，疲惫的身心在此经拂，顿觉清爽沁入五脏六腑，这大概是一种“净化”吧……。在步入三界，略加休整，来到一潭静水边，这又是一个景点“鲤鱼池”。这里为什么叫鲤鱼池？是潭水轮廓像鲤鱼还是潭水中有鲤鱼，没有看到懂。据说是苦修的鲤鱼被山石紧紧地压在水面，委屈的样子，似乎在问，还要修炼多久才能得道成仙。,2023-08-10,IP属地：北京
5分 超棒,不可触碰撞的鱼,在龙水峡地缝，过一线天光，赏玉泉珠帘，当走出石隘口，眼前竟峰回路转，豁然开朗起来，峡谷两壁不再窄而急促，地势也变得开阔宽敞起来，一颗抑制的心也突然轻松起来。此时，那冲过隘口的小溪也停止了急匆匆的步伐，开始悠闲的流淌。过了隘口后，我似乎感受到了陆游那“山穷水尽疑无路，柳暗花明又一村”的隽永意境，领略到大自然的神奇造化。龙水峡地缝集山、水、瀑、峡、洞、壁为一体，多姿多彩的地缝构成了一幅长长的完美的自然山水画卷，令人目不暇接。在往前走到达了“步入三界”景点，这里开阔宁静。佛家所说的“三界”是指欲界、色界和无色界，是指没有能够得到真正解脱的人所处的空间，“五行”则是指“金、木、水、火、土”，是指人达到了超脱的境界。深谷中的空灵和虚无，让人忘却尘世喧嚣，心灵安静下来，“步入三界”由此而来。走过激流险滩，穿过一线天光，玉泉珠帘开启了柳暗花明前程。在步入三界景点的景色，让人净化的心灵更得到升华。,2023-08-09,IP属地：北京
5分 超棒,不可触碰撞的鱼,龙水峡地缝景区内的高山、峻岭、峡谷、流水共同构成一幅完美的山水画卷。龙水峡地缝，峡谷幽深曲折，壁立千仞，仰望一线蓝天，峰矗云涌，加上悬瀑流泉，潭碧涧清，翠竹婆娑，茂林摇曳，徜徉谷中，绝壁、涡穴、裂点、浅滩、崩塌、 瀑布、泉水、洞穴等多种地质遗迹尽收眼底，主要景点有会蛟龙寒窟、仙鹤沐浴、银河飞瀑、孔雀开屏、一线天光、玉泉珠帘、步入三界（休息场所）、鲤鱼池、玉龟出山、圣象戏水、桃园问津、罗汉苦修、小小天生桥、龙潭望月等景观，许多属象形的地质遗迹。走过一线天光，见右侧溪水沿着岩壁上伞盖型钟乳石流下，如同珠帘，这就是“玉泉珠帘”景点。如果是正午，阳光撒在珠帘的滴水上面就会出现彩虹，水帘泛着金光，就像一帘幽梦。,2023-08-08,IP属地：北京
5分 超棒,不可触碰撞的鱼,"在龙水峡地缝景区，游览了蛟龙水峡地缝的标志性景观“蛟龙寒窟”，沿着在溶洞修建的栈道，曲曲弯弯一路下行，进入了地缝谷底。栈道边树立着“仙鹤沐浴”景点的指示牌。按照指示牌上的照片寻找，“仙鹤沐浴”此景乃为岩壁上的石灰华堆积景观，形如一只仙鹤站立在岩壁上，但却看不到仙鹤的头只有身子和尾部露在外面。岩层裂缝中渗出的水流沿其尾部滴流下来，好似一只正在沐浴的仙鹤，此景故名""仙鹤沐浴"".",2023-08-02,IP属地：北京
5分 超棒,_WeCh****230100,"龙水峡地缝，重庆必来之地，如果没去过张家界就来地缝吧，感受大自然的鬼斧神工自然天成。
整个景区游玩约2小时以内，要提前备好雨衣，会穿过“水帘洞”，飞泻而下的“瀑布”很震撼。
手机拍不出眼睛看到的美。
去地缝的车在仙女镇游客中心坐，门票包含往返车票的。",2023-07-27,IP属地：江苏
5分 超棒,lo****ish,个人觉得比天坑更有趣。进入口后会有一点下行台阶比较湿滑，老年人一定要小心慢行，扶好扶手。虽然是五一假期去的，水量不大，但也要穿上雨衣，既防水也保暖（武隆气温比重庆要低几度），全程山石、瀑布、流水，景色宜人，空气也很好，虽然一路有不少上上下下的台阶，但都不长，老年人走起来不困难，就是一定要注意防滑！,2018-11-25,IP属地：未知
5分 超棒,A汀,"各大旅行网站都能购买简途从重庆发往武隆的直通车，考虑到时间问题，我们是直接预约了滴答顺风车过去的，180元，两个半小时就到了。第二天返回重庆，是在去哪儿网预定了简途的车票，订的是16点的那班，50元一位，三个半小时回重庆（停靠站点南坪会展中心，终点站解放碑）。
武隆的第一天，我们选择的是仙女山，第二天选择了天坑（天生三桥）和地缝（龙水峡地缝）。
先去了武隆游客中心的自助机上取票（也可以直接刷身份证进去），没买票的也可以自助购票，半价票群体可以去负一楼人工购票（早上9点开始售票），然后去负二楼乘车前往(15分钟左右，门票已包含），我们是先去了天生三桥，然后在天生三桥坐景区大巴去地缝的。
天坑和地缝都是一条路的，不走回头路。
比起天生三桥，龙水峡地缝真的挺冷清，游客不多。
地坑有两坑（天龙天坑''变形金刚4外景拍摄地''、神鹰天坑），地缝门票已包含景区换乘车和入口电梯费用，直接坐电梯下去。
游览时间2个小时左右吧，精华景点地下伏流、银河飞瀑、一线天等。
到达出口乘景区的大巴返回游客中心（40分钟左右）。
图九:居然在山上的台阶遇到一只螃蟹。。哈哈",2018-10-17,IP属地：未知
5分 超棒,我们都要好好的,大自然的鬼斧神工，形成了奇特的人文景观,2024-11-06,IP属地：陕西
5分 超棒,不可触碰撞的鱼,钻进龙水峡地缝，回望银河飞瀑，沿着栈道前行，地缝越来越窄，我们来到“一线天光”景点。一线天光是龙水峡地缝内的一个重要景观，同时也是龙水峡地缝得名的缘由，这里的地貌充分的展现出了龙水峡地缝壁立幽深、天光一线的地缝式景观。伫立此地，聆听水声，俯视深潭，不禁使人感到害怕，有一种深入龙潭虎穴的恐惧感。峡谷在形成过程中，在两壁上还遗留有岩溶性崩塌残留物，这些残留物形成了一道天然的石隘口，使得游道在此略显狭窄，而溪水在此冲蚀出的水潭深不见底，加之石隘口光线昏暗，仅有一线天光从狭窄的石缝中倾泻下来。从谷底到谷顶，最大高差约在250米左右，峡谷两壁相距最窄处仅可供一人通行。站在谷底向上仰望，只能见到一线天光，就如井底之蛙，驻足聆听，惟有水声潺潺，更显空谷之幽静。,2023-08-07,IP属地：北京
5分 超棒,gz当地向导伊妹儿,龙水峡地缝国家地质公园属于喀斯特地貌，风景绝美，纯天然自然风景，沿着台阶一定要下到谷底，谷深幽长，有点累，瀑布、绿植、怪石峥嵘、老树蔓藤，溪流鸟鸣，空气清新，天然氧吧，感受了一把“飞流直下三千尺 ，疑是银河落九天”的美景，运气不错，邂逅了彩虹置身山水之间的感觉还是挺爽的！,2022-07-07,IP属地：未知
5分 超棒,囧囧有神5685,龙水峡地缝，非常值得一去，是重庆武隆的著名景点，这里全长4公里，泉水流瀑挂壁，险峻幽深，怪石峥嵘，在武隆区仙女山镇境内。龙水峡地缝设有80米瀑布水帘，地缝中老树藤萝盘绕，泉水流瀑挂壁险峻幽深，怪石峥嵘，明涧湍急。十分惊险，老人去的话一定要注意安全。,2020-09-24,IP属地：未知
4分 满意,魔女锦鲤,从黑龙桥离开后步行到乘车点坐接驳车到龙水峡地缝。武隆地缝风景区距离天生三桥并不远，建议可以一并游玩。天坑看的是山，地缝看的就是水。这里的风景比较原生态，原始森林茂密，不时还有飞瀑溪流，在这里可以感受地下穿行的乐趣。个人认为这里的风景比天生三桥更美，更值得游览。这里的栈道比较狭窄，只能单人通过，都是沿着山壁上开凿的，较为危险，而且地下都是湿的，因此步行的时候要小心。沿着栈道往地缝内部出发。地缝主要特点是常年流淌，永不枯竭的地下暗河水，人在栈道行，水在脚边流。从高处往下俯瞰的景致很漂亮，蜿蜒的栈道，青山绿水。高山、峻岭、峡谷、流水共同构成一幅完美的山水画卷。,2019-12-27,IP属地：未知
5分 超棒,爱玩爱侣行,距离天生三桥不远处、可以互相搭配为一日行程的就是龙水峡地缝。龙水峡地缝是经过经年累月的水流加上地形变动将天坑转变成现在这种峡谷，有很多洞穴、瀑布等相对于天生三桥来说更显得冒险、惊心，这处可是地表上长达4公里的一条地缝！每一步都走得很惊险，此时小腿肌已经在抗议了，突然似乎高崖峭壁已不在，恭喜这趟地缝探险即将结束了。景区玲珑秀丽，风光优美，以峡深壁立、原始植被、飞瀑流泉、急流深潭为其特色。银河飞瀑、九滩十八潭、蛟龙寒窟为其标志性景观。,2019-09-15,IP属地：未知
5分 超棒,M38****460,携程网不用取票，刷身份证进入景区，但是说实话，门票太贵了，不值得，1个半小时走完，50块钱比较合理，估计是重庆人民比较穷，物价太高，跟四川景区完全不是一个价，重庆这物价上涨得也太快了，反正就是不会在来了！唉！,2019-05-21,IP属地：未知
5分 超棒,小兔的旅行日记,龙水峡地缝有80米瀑布水帘，很是壮观。地缝中老树藤萝盘绕，泉水流瀑挂壁险峻幽深，怪石峥嵘，明涧湍急。该地缝是几千万年前造山运动而形成，属典型的喀斯特地貌景观。峡谷长5公里，游程约2公里，谷深200——500米，规模宏大，气势磅礴。景区玲珑秀丽，风光优美。以峡深壁立、原始植被、飞瀑流泉、急流深潭为其特色。银河飞瀑、九滩十八潭、蛟龙寒窟为其标志性景观。景区内的高山、峻岭、峡谷、流水共同构成一幅完美的山水画卷。地缝式峡谷幽深曲折，壁立千仞，茂林摇曳，徜徉谷中，绝壁、涡穴、裂点、浅滩、崩塌、瀑布、泉水、洞穴等多种地质遗迹尽收眼底。相机是无法记录它的美，只有亲眼所见它的气势。,2019-05-09,IP属地：未知
5分 超棒,M29****3365,"首先夸一下（武隆仙女山大自然度假酒店）小哥哥真的不错，非常热心为我们讲了很多景点攻略。俯视地缝，一眼难以看全其貌，只看得阶梯环绕，弯弯曲曲，闪避小道窄处置容得一人缓慢通过，走这里要千万注意安全。一步步走近地心。
随着弯曲的台阶走进地缝，峡谷两边悬崖千仞、岩壁绝险、植被茂密，景色宜人，冬季看着如此，想必夏季会更加清秀茂盛。下行台阶比较陡峭，要慢行注意安全。
绝壁走廊穿过，一侧山泉叮咚，潺潺流水，清澈见底，一侧钟乳密集，青草茂密，令人心旷神怡，遐想绵绵。
小桥流水，只是没有人家，青苔绿石，绵绵幽谷，吸一口清新之气，去几分世俗繁忙，也算是逍遥自在。
横穿绝壁飞瀑，可以看见水花四溅，路过之时还会有水汽飘过，清爽十分。
走过最后一段出口地峡，就到了龙水峡的出口，可以乘坐车子返航了。龙水峡出口去的小摊都是本地人摆的，他们卖的东西真的好便宜，烤红薯一个才2元，相比市区的论斤都便宜太多，烤肠和一些土特产也都很优惠便宜，喜欢的可以自己带些回家（亲身体验哦）。",2018-11-12,IP属地：未知
5分 超棒,清风若溪,龙水峡地缝是重庆市武隆区的著名景点，该地缝是几千万年前造山运动所形成，属于典型的喀斯特地貌景观。地缝式峡谷全长5公里，游程约2公里，谷深200-500米，绝壁千仞，怪石嶙峋，银河飞瀑，令人惊叹。,2020-12-08,IP属地：未知
5分 超棒,jinyu9711,和天坑一样，也是很值得一去的地方，大自然的奇观，两个地方离得很近，可以一起游览。参加的携程一日游，景区省去了换乘，非常省心。地缝的天然形成的瀑布非常壮观，景区里面也非常凉快。,2018-06-20,IP属地：未知
5分 超棒,M85****8245,推荐路线为入口→观光电梯→蛟龙寒窟→仙鹤沐浴→银河瀑布→孔雀开屏→一线天→玉泉珠帘→步入三界→鲤鱼池/玉龟出山→圣象戏水→桃源问津→罗汉苦修→小小天生桥→龙潭映月→出口。,2025-02-08,IP属地：江苏
5分 超棒,牧T风,龙水峡地缝景区。水峡地缝式峡谷，是“武隆喀斯特”世界自然遗产地的重要组成部分。该地缝是几千万年前造山运动而形成，属典型的喀斯特地貌景观。峡谷长5公里，游程约2公里，谷深200~500米。,2021-01-01,IP属地：未知
5分 超棒,不可触碰撞的鱼,龙水峡地缝是全长4公里的泉水流瀑挂壁险峻幽深，怪石峥嵘，在武隆区仙女山镇境内。龙水峡地缝设有80米瀑布水帘，奇哉妙哉。地缝中老树藤萝盘绕，泉水流瀑挂壁险峻幽深，怪石峥嵘，明涧湍急，高深莫测。进入龙水峡地缝景区，乘坐电梯垂直下降到达地缝的游览起始点，沿着在溶洞修建的栈道向右不远出，向前看见一巨大山洞，向下看绝壁深不可测，不觉得握紧拍照的手机，向洞内望去，人影犹如蚂蚁般渺小，这就是龙水峡地缝的标志性景观，蛟龙寒窟。进入洞内，仰望壁立千仞，天光曦微，让人昏昏然不知身之何处。向下看，黑黝黝，地缝绝壁深不见底，感觉脚下发软。,2023-07-31,IP属地：北京
5分 超棒,亮点liangpoint,由入口进入地缝，穿过长洞出来地下百米深处别有洞天，看到更下层的游人小得像蚂蚁走在深不可测的地缝间有点胆战心惊，比地缝更深的是地缝中的谷底还有深不见底的暗河，沿着岩壁顺着暗河前行，丢一块小石子下去，半晌听不到声音。,2022-04-21,IP属地：未知
5分 超棒,嘻嘻小宝,"重庆-武隆5
武隆地缝园区25
被「爸爸去哪儿」彻底带火的一处自然景观。「满城尽带黄金甲」的取景地。玻璃观景台。我们去的时候上午11点，玻璃底下的水汽还没有散掉，看不太清地面，不是很恐怖，也拍不出在悬崖边的赶脚- -",2021-01-08,IP属地：未知
5分 超棒,嘻嘻小宝,"重庆-武隆5
武隆地缝园区22
天坑地缝这两个景点，真的太美了，对于第一次看到此番景象的我们，可以用震撼心灵来表达此刻的心情。

有回音的山洞，凡是路过的都狼嚎几声。我俩也凑个热闹，释放了一下。还是比较爽的，在市内从来没敢这么喊过。

地缝距离天坑开车大约15分钟左右，也是一个不停在走路的景区，道很窄，只能单行。相对于天坑的雄伟壮观，地缝的景色更优美延绵。",2021-01-05,IP属地：未知
5分 超棒,嘻嘻小宝,"重庆-武隆5
武隆地缝园区18
天坑和地缝走下来5-6个小时，不觉得累，一方面有电梯直达谷底，一方面震撼的地质奇观和瀑布群让人兴奋。有意思是水的颜色是乳白色的，一开始以为水质不够好，可到了地缝空气极为清新，各种蝴蝶、蜻蜓低飞萦绕，可见自然环境极为友好。突然意识到喀斯特地貌是典型的石灰岩，应该是长期溶解后形成的悬浊液吧！不知理解的是否正确，自觉很有道理！",2021-01-02,IP属地：未知
5分 超棒,嘻嘻小宝,"重庆-武隆5
武隆地缝园区14

栈道 瀑布 河流 其实很美的，走着拍着，“不知不觉”就逛出去了。
说到距离，就不得不提一下景区的距离提示牌，请千万不要相信景区距离牌上的数字，它的1000m或者500m，都比普通认知的要长，，，可能就是意思一下，给一个鼓励，告诉你，走吧走吧快到了。",2020-12-28,IP属地：未知
